date,ticker,score
2022-03-31,HD,0.00050784
2022-03-31,MCHP,0.00050705
2022-03-31,ADSK,0.0004975
2022-03-31,XOM,0.00049104
2022-03-31,DG93096,0.00048928
2022-03-31,SHOP,0.00048168
2022-03-31,ADBE,0.00046719
2022-03-31,BIDU,0.00046535
2022-03-31,TGT,0.00044138
2022-03-31,SHW,0.00044134
2022-03-31,NOW,0.00043868
2022-03-31,INFY,0.00041439
2022-03-31,NKE,0.00041244
2022-03-31,TXN,0.00041201
2022-03-31,CARR,0.00039783
2022-03-31,ZTS,0.00039618
2022-03-31,SAP,0.00037462
2022-03-31,SHEL,0.00037429
2022-03-31,PAYX,0.00037004
2022-03-31,ASML,0.0003699
2022-03-31,TJX,0.00036801
2022-03-31,MA,0.00035835
2022-03-31,CHTR,0.00035733
2022-03-31,MS,0.00035579
2022-03-31,ACN,0.00035157
2022-03-31,PSA,0.00035064
2022-03-31,CMCSA,0.00034406
2022-03-31,BABA,0.00034011
2022-03-31,MRVL,0.00033609
2022-03-31,STLA,0.00033378
2022-03-31,DE,0.00033257
2022-03-31,ABBV,0.00032801
2022-03-31,BN,0.00030665
2022-03-31,GOOGL,0.00030353
2022-03-31,TSM,0.00029111
2022-03-31,ALGN,0.00028418
2022-03-31,DELL18267,0.00028372
2022-03-31,BK,0.00028307
2022-03-31,COF,0.0002817
2022-03-31,T66093,0.00027371
2022-03-31,ADI,0.00026981
2022-03-31,GE,0.00026042
2022-03-31,UNH,0.00024927
2022-03-31,ALC,0.00023699
2022-03-31,BX,0.00023508
2022-03-31,INTC,0.00022174
2022-03-31,SNY,0.00021429
2022-03-31,PM,0.00021162
2022-03-31,GD,0.00020441
2022-03-31,ZM,0.00020372
2022-03-31,RTX,0.00019952
2022-03-31,ADP,0.00019132
2022-03-31,TFC,0.00018821
2022-03-31,VOD,0.00017167
2022-03-31,AIG,0.00017035
2022-03-31,BP,0.00015097
2022-03-31,PYPL,0.00012471
2022-03-31,STZ,0.00012084
2022-03-31,SNAP,0.00011685
2022-03-31,CVX,0.00011124
2022-03-31,PXD,0.00010479
2022-03-31,ECL,0.00010116
2022-03-31,DLR,9.6e-05
2022-03-31,LYG,9.053e-05
2022-03-31,AMD,8.842e-05
2022-03-31,COST,8.274e-05
2022-03-31,NXPI,7.528e-05
2022-03-31,TM,7.271e-05
2022-03-31,TMO,7.256e-05
2022-03-31,ELV,7.103e-05
2022-03-31,LCID,6.946e-05
2022-03-31,BAX,5.807e-05
2022-03-31,HCA12622,5.691e-05
2022-03-31,VZ,4.435e-05
2022-03-31,SCHW,3.304e-05
2022-03-31,META,2.686e-05
2022-03-31,ABB,2.432e-05
2022-03-31,BAC,1.399e-05
2022-03-31,MELI,1.29e-06
2022-03-31,ABEV,-1.775e-05
2022-03-31,EQNR,-2.008e-05
2022-03-31,MO,-2.438e-05
2022-03-31,ABT,-2.512e-05
2022-03-31,AEP,-2.734e-05
2022-03-31,BTI,-3.836e-05
2022-03-31,ING,-4.441e-05
2022-03-31,DUK,-6.05e-05
2022-03-31,C,-7.361e-05
2022-03-31,UL,-7.603e-05
2022-03-31,AMZN,-7.731e-05
2022-03-31,JCI45356,-8.714e-05
2022-03-31,SYK,-8.778e-05
2022-03-31,PUK,-0.00010711
2022-03-31,ITW,-0.00010902
2022-03-31,NVO,-0.00011184
2022-03-31,MCO,-0.00011582
2022-03-31,LFC,-0.00011754
2022-03-31,RELX,-0.00012712
2022-03-31,PANW,-0.00013356
2022-03-31,GS,-0.00013874
2022-03-31,AXP,-0.0001428
2022-03-31,ICE,-0.00014447
2022-03-31,PLD85592,-0.00015258
2022-03-31,NIO,-0.00016471
2022-03-31,LIN,-0.00016617
2022-03-31,MET,-0.00016637
2022-03-31,GILD,-0.00017107
2022-03-31,CAT,-0.00018099
2022-03-31,E,-0.00018236
2022-03-31,EMR,-0.00018908
2022-03-31,EQIX,-0.00020352
2022-03-31,MRNA,-0.00020796
2022-03-31,UNP,-0.00022121
2022-03-31,JPM,-0.00023049
2022-03-31,FDX,-0.00023418
2022-03-31,MSCI,-0.00024038
2022-03-31,KMB,-0.00025442
2022-03-31,F,-0.00026641
2022-03-31,MUFG,-0.00026913
2022-03-31,SNP,-0.00028574
2022-03-31,COP,-0.00028967
2022-03-31,MRK,-0.00030026
2022-03-31,ORLY,-0.00030186
2022-03-31,MDLZ,-0.00030451
2022-03-31,PG,-0.00030856
2022-03-31,SMFG,-0.00031229
2022-03-31,KHC,-0.00031256
2022-03-31,TROW,-0.00031792
2022-03-31,FIS,-0.00032122
2022-03-31,SQ,-0.00033011
2022-03-31,D,-0.0003311
2022-03-31,TSLA,-0.00033613
2022-03-31,NTES,-0.00033773
2022-03-31,DDOG,-0.00034496
2022-03-31,JD,-0.00034505
2022-03-31,AMGN,-0.00035573
2022-03-31,NVS,-0.0003604
2022-03-31,REGN,-0.00036174
2022-03-31,SRE,-0.00036299
2022-03-31,AVGO,-0.0003642
2022-03-31,HUM,-0.00036431
2022-03-31,LMT,-0.0003764
2022-03-31,UBER,-0.0003769
2022-03-31,MSFT,-0.00038154
2022-03-31,CL,-0.00039541
2022-03-31,BCS,-0.00040129
2022-03-31,NOC,-0.00040206
2022-03-31,TT12431,-0.00040269
2022-03-31,CRM,-0.00040314
2022-03-31,UPS,-0.00041052
2022-03-31,CB79057,-0.00041278
2022-03-31,CCI,-0.00041354
2022-03-31,MMM,-0.00042047
2022-03-31,LULU,-0.00042474
2022-03-31,ISRG,-0.0004279
2022-03-31,PGR,-0.00043776
2022-03-31,ORCL,-0.00043977
2022-03-31,SNPS,-0.00044912
2022-03-31,SE17023,-0.00045414
2022-03-31,ILMN,-0.00045585
2022-03-31,VMW,-0.00045873
2022-03-31,ABNB,-0.00046729
2022-03-31,AMT,-0.00046912
2022-03-31,WIT,-0.00047743
2022-03-31,IQV,-0.00049001
2022-03-31,NFLX,-0.00049109
2022-03-31,CMG,-0.00050402
2022-03-31,PBR,-0.00050429
2022-03-31,IBN,-0.00050647
2022-03-31,HMC,-0.00051556
2022-03-31,EW,-0.00052196
2022-03-31,PDD,-0.00052603
2022-03-31,BNTX,-0.00052979
2022-03-31,QCOM,-0.0005298
2022-03-31,WMT,-0.00053666
2022-03-31,CRWD,-0.00054123
2022-03-31,TWLO,-0.00055461
2022-03-31,TEAM,-0.00057555
2022-03-31,EXC,-0.00059063
2022-03-31,AMX,-0.00059259
2022-03-31,BHP,-0.00060191
2022-03-31,LLY,-0.00060256
2022-03-31,GSK,-0.00060571
2022-03-31,MCD,-0.0006241
2022-03-31,RIO,-0.0006403
2022-03-31,JNJ,-0.00064873
2022-03-31,NSC,-0.00065542
2022-03-31,AAPL,-0.00065705
2022-03-31,SAN,-0.00066373
2022-03-31,HON,-0.00066579
2022-03-31,DHR,-0.00067283
2022-03-31,COIN,-0.00068072
2022-03-31,AON,-0.0006872
2022-03-31,ATVI,-0.00069505
2022-03-31,V92611,-0.00072924
2022-03-31,AZN,-0.00073217
2022-03-31,BDX,-0.0007322
2022-03-31,PTR,-0.00073914
2022-03-31,BA,-0.00074372
2022-03-31,HDB,-0.0007668
2022-03-31,CDNS,-0.00076983
2022-03-31,MU,-0.00077484
2022-03-31,BMY,-0.0007871
2022-03-31,CSX,-0.00079102
2022-03-31,SNOW,-0.00080167
2022-03-31,SPGI,-0.00085455
2022-03-31,WM,-0.0008608
2022-03-31,DXCM,-0.00086612
2022-03-31,INTU,-0.00089262
2022-03-31,HSBC,-0.00095776
2022-03-31,TRI89444,-0.0009639
2022-03-31,MMC,-0.00104636
2022-03-31,ROP,-0.00106668
2022-03-31,DASH,-0.00107342
2022-03-31,VRTX,-0.00107445
2022-03-31,WDAY,-0.00108891
2022-03-31,BLK,-0.00129772
2022-03-31,APD,-0.00134688
2022-03-31,TMUS,-0.00138201
2022-04-01,CVX,0.00138735
2022-04-01,BIDU,0.00134265
2022-04-01,XOM,0.00126849
2022-04-01,JD,0.00119164
2022-04-01,EL,0.00115129
2022-04-01,DE,0.00112208
2022-04-01,PNC,0.00109952
2022-04-01,SYK,0.00105715
2022-04-01,NTES,0.00103797
2022-04-01,FCX,0.00102089
2022-04-01,COP,0.0010087
2022-04-01,PDD,0.00095534
2022-04-01,CVS,0.00088197
2022-04-01,BABA,0.0008699
2022-04-01,LCID,0.00081839
2022-04-01,EXC,0.00081212
2022-04-01,PFE,0.0008076
2022-04-01,WFC,0.00079011
2022-04-01,NOW,0.00077309
2022-04-01,SCHW,0.00075004
2022-04-01,HCA12622,0.00071202
2022-04-01,KLAC,0.00070549
2022-04-01,AMAT,0.00069691
2022-04-01,MNST,0.00069389
2022-04-01,CAT,0.00067231
2022-04-01,COF,0.00067152
2022-04-01,C,0.00064442
2022-04-01,LRCX,0.00064052
2022-04-01,SPOT17782,0.00063681
2022-04-01,ABNB,0.00062516
2022-04-01,MO,0.00062081
2022-04-01,SPG,0.00061306
2022-04-01,LOW,0.00060051
2022-04-01,PSA,0.00059784
2022-04-01,PANW,0.00059047
2022-04-01,NIO,0.00058187
2022-04-01,MS,0.00058102
2022-04-01,AXP,0.00057493
2022-04-01,PLD85592,0.0005735
2022-04-01,PG,0.00057129
2022-04-01,TGT,0.00055
2022-04-01,ADSK,0.00049838
2022-04-01,NXPI,0.00048678
2022-04-01,DOW18428,0.00048316
2022-04-01,TFC,0.00047836
2022-04-01,GS,0.00047602
2022-04-01,MELI,0.00047078
2022-04-01,TEAM,0.00046531
2022-04-01,NEE,0.00046399
2022-04-01,EOG,0.00046334
2022-04-01,LMT,0.00045577
2022-04-01,FDX,0.0004557
2022-04-01,ALGN,0.0004542
2022-04-01,ORLY,0.00044945
2022-04-01,MET,0.0004486
2022-04-01,USB,0.00044825
2022-04-01,TWLO,0.00044202
2022-04-01,SNAP,0.00043787
2022-04-01,MCHP,0.0004354
2022-04-01,AMD,0.00042878
2022-04-01,KO,0.00042613
2022-04-01,CI,0.00042267
2022-04-01,BTI,0.0004164
2022-04-01,BKNG,0.00041016
2022-04-01,WDAY,0.00040703
2022-04-01,FTNT,0.00040407
2022-04-01,NOC,0.00040405
2022-04-01,BMY,0.00039781
2022-04-01,NKE,0.00039445
2022-04-01,EQIX,0.00038057
2022-04-01,HUM,0.00037392
2022-04-01,META,0.00036148
2022-04-01,REGN,0.00035073
2022-04-01,INTC,0.00034135
2022-04-01,BK,0.00033959
2022-04-01,NVDA,0.0003394
2022-04-01,CL,0.00033137
2022-04-01,HD,0.00032988
2022-04-01,A,0.00032885
2022-04-01,INFY,0.0003187
2022-04-01,DLR,0.00031279
2022-04-01,SNOW,0.00031268
2022-04-01,ASML,0.00030906
2022-04-01,BHP,0.0003088
2022-04-01,MAR,0.00030755
2022-04-01,SPGI,0.00030719
2022-04-01,ADBE,0.00030392
2022-04-01,ZM,0.00029513
2022-04-01,MRVL,0.00027646
2022-04-01,UNP,0.00027521
2022-04-01,DDOG,0.00025943
2022-04-01,ABT,0.00023292
2022-04-01,STZ,0.00023067
2022-04-01,PXD,0.00022649
2022-04-01,RTX,0.00020049
2022-04-01,STM,0.00019967
2022-04-01,TXN,0.00019799
2022-04-01,NGG,0.00019651
2022-04-01,CRWD,0.00019517
2022-04-01,QCOM,0.00018772
2022-04-01,ICE,0.0001863
2022-04-01,LLY,0.00018279
2022-04-01,UNH,0.00016891
2022-04-01,COIN,0.00016585
2022-04-01,EMR,0.00015458
2022-04-01,BLK,0.00015401
2022-04-01,TSLA,0.00015392
2022-04-01,SHOP,0.00015334
2022-04-01,APH,0.0001463
2022-04-01,EQNR,0.00014405
2022-04-01,DXCM,0.00014334
2022-04-01,MA,0.00012729
2022-04-01,CME,0.00012723
2022-04-01,NVO,0.00012705
2022-04-01,ORCL,0.00012632
2022-04-01,VMW,0.00012463
2022-04-01,BAC,0.00012299
2022-04-01,KHC,0.0001192
2022-04-01,ZTS,0.00011614
2022-04-01,UBER,0.00011286
2022-04-01,CHTR,0.00010486
2022-04-01,TAK,0.00010405
2022-04-01,PEP,9.332e-05
2022-04-01,D,8.892e-05
2022-04-01,AIG,8.856e-05
2022-04-01,DHR,8.476e-05
2022-04-01,JPM,7.075e-05
2022-04-01,AVGO,6.815e-05
2022-04-01,PM,5.155e-05
2022-04-01,TSM,4.474e-05
2022-04-01,AON,3.931e-05
2022-04-01,COST,3.41e-05
2022-04-01,BNTX,2.969e-05
2022-04-01,MRNA,2.85e-05
2022-04-01,GM12369,2.477e-05
2022-04-01,SNY,2.12e-05
2022-04-01,AMT,1.187e-05
2022-04-01,ABEV,8.56e-06
2022-04-01,CSX,3.18e-06
2022-04-01,PYPL,1.97e-06
2022-04-01,BUD93013,-1.87e-06
2022-04-01,NEM,-1.22e-05
2022-04-01,GD,-1.637e-05
2022-04-01,AEP,-2.488e-05
2022-04-01,UPS,-2.89e-05
2022-04-01,CARR,-3.652e-05
2022-04-01,APD,-4.733e-05
2022-04-01,F,-4.824e-05
2022-04-01,MDT,-5.11e-05
2022-04-01,IDXX,-5.596e-05
2022-04-01,SNPS,-6.163e-05
2022-04-01,TRI89444,-6.583e-05
2022-04-01,SRE,-8.272e-05
2022-04-01,AMZN,-9.612e-05
2022-04-01,VZ,-9.711e-05
2022-04-01,PTR,-0.00010366
2022-04-01,NSC,-0.00010918
2022-04-01,ILMN,-0.00011031
2022-04-01,AMGN,-0.00011388
2022-04-01,PBR,-0.00012567
2022-04-01,MRK,-0.00013116
2022-04-01,WMT,-0.00013488
2022-04-01,NFLX,-0.00014315
2022-04-01,LHX,-0.00015373
2022-04-01,DEO,-0.00015693
2022-04-01,JNJ,-0.00015831
2022-04-01,NVS,-0.00018474
2022-04-01,GILD,-0.00019108
2022-04-01,KMB,-0.00020414
2022-04-01,STLA,-0.00021211
2022-04-01,CPNG,-0.00021829
2022-04-01,LIN,-0.00021994
2022-04-01,SE17023,-0.00022594
2022-04-01,BAX,-0.00022774
2022-04-01,IQV,-0.0002309
2022-04-01,AMX,-0.00023191
2022-04-01,RBLX,-0.00023495
2022-04-01,SMFG,-0.00024855
2022-04-01,TEL,-0.0002661
2022-04-01,SQ,-0.00026666
2022-04-01,BSX,-0.00027391
2022-04-01,MU,-0.00027396
2022-04-01,GSK,-0.00028366
2022-04-01,ING,-0.00029033
2022-04-01,BP,-0.00029539
2022-04-01,CRM,-0.00030261
2022-04-01,PGR,-0.00031778
2022-04-01,ATVI,-0.00031832
2022-04-01,DUK,-0.00032172
2022-04-01,DIS,-0.00032657
2022-04-01,DG93096,-0.0003338
2022-04-01,ADI,-0.0003353
2022-04-01,ROP,-0.00034252
2022-04-01,KDP,-0.00034585
2022-04-01,FIS,-0.00034657
2022-04-01,V92611,-0.00034743
2022-04-01,LYG,-0.00035714
2022-04-01,CB79057,-0.00036107
2022-04-01,BA,-0.00036942
2022-04-01,INTU,-0.00037205
2022-04-01,TMO,-0.00037629
2022-04-01,MCO,-0.00038448
2022-04-01,ABBV,-0.00039225
2022-04-01,VRTX,-0.00040147
2022-04-01,BDX,-0.00041792
2022-04-01,MDLZ,-0.00043284
2022-04-01,CDNS,-0.000443
2022-04-01,SHEL,-0.00044741
2022-04-01,AAPL,-0.0004492
2022-04-01,ACN,-0.0004536
2022-04-01,ALC,-0.00047297
2022-04-01,MUFG,-0.00048583
2022-04-01,AZN,-0.0004959
2022-04-01,MMC,-0.0005024
2022-04-01,EW,-0.00050373
2022-04-01,DELL18267,-0.00052093
2022-04-01,SHW,-0.00053282
2022-04-01,ABB,-0.00053503
2022-04-01,GOOGL,-0.00053632
2022-04-01,BX,-0.00054074
2022-04-01,ELV,-0.00055709
2022-04-01,MSCI,-0.00056151
2022-04-01,SCCO,-0.0005634
2022-04-01,TROW,-0.00058465
2022-04-01,SAN,-0.00058655
2022-04-01,E,-0.00062577
2022-04-01,HMC,-0.00063255
2022-04-01,RIO,-0.00064115
2022-04-01,TT12431,-0.00064662
2022-04-01,VOD,-0.00065159
2022-04-01,SAP,-0.00065599
2022-04-01,CCI,-0.000671
2022-04-01,GE,-0.00070423
2022-04-01,WIT,-0.00070446
2022-04-01,SBUX,-0.00071507
2022-04-01,MSFT,-0.00072415
2022-04-01,TJX,-0.00075019
2022-04-01,ADP,-0.00075471
2022-04-01,TM,-0.00075865
2022-04-01,LFC,-0.00076161
2022-04-01,ITW,-0.00076576
2022-04-01,BN,-0.00077195
2022-04-01,WM,-0.0007744
2022-04-01,HDB,-0.00077512
2022-04-01,TTE,-0.00077823
2022-04-01,FI,-0.00077873
2022-04-01,UL,-0.00078232
2022-04-01,MMM,-0.00079778
2022-04-01,DASH,-0.00080284
2022-04-01,BCS,-0.00081557
2022-04-01,IBM,-0.00083438
2022-04-01,LULU,-0.00084954
2022-04-01,PUK,-0.00086128
2022-04-01,IBN,-0.00087275
2022-04-01,T66093,-0.00087563
2022-04-01,CMG,-0.00089923
2022-04-01,PAYX,-0.00090404
2022-04-01,ISRG,-0.00092164
2022-04-01,ECL,-0.00101745
2022-04-01,TMUS,-0.00102993
2022-04-01,HON,-0.00103439
2022-04-01,MCD,-0.00107032
2022-04-01,CMCSA,-0.00121441
2022-04-01,JCI45356,-0.00123108
2022-04-01,SNP,-0.00125024
2022-04-01,RELX,-0.00126237
2022-04-01,HSBC,-0.0013818
2022-04-04,SCHW,0.00157144
2022-04-04,CI,0.00121603
2022-04-04,CHTR,0.00109483
2022-04-04,NKE,0.00099475
2022-04-04,FCX,0.00096681
2022-04-04,NXPI,0.00093361
2022-04-04,JD,0.00092294
2022-04-04,FDX,0.00091738
2022-04-04,BUD93013,0.00090355
2022-04-04,CVX,0.00087362
2022-04-04,MCHP,0.0008731
2022-04-04,EQIX,0.0008379
2022-04-04,WDAY,0.00083436
2022-04-04,DXCM,0.00082654
2022-04-04,STM,0.00082575
2022-04-04,ABEV,0.00081025
2022-04-04,BIDU,0.00078536
2022-04-04,COP,0.00078453
2022-04-04,DOW18428,0.00075641
2022-04-04,WIT,0.00075213
2022-04-04,PFE,0.0007191
2022-04-04,NFLX,0.00071372
2022-04-04,EXC,0.00069447
2022-04-04,BDX,0.00067991
2022-04-04,LYG,0.00066512
2022-04-04,ATVI,0.00064614
2022-04-04,ABBV,0.00063372
2022-04-04,WMT,0.00062676
2022-04-04,BP,0.00060008
2022-04-04,CRM,0.00059457
2022-04-04,ADSK,0.00057886
2022-04-04,PTR,0.00057075
2022-04-04,CARR,0.00056981
2022-04-04,HCA12622,0.00056642
2022-04-04,NOW,0.00056561
2022-04-04,HD,0.00055602
2022-04-04,STLA,0.00054032
2022-04-04,DELL18267,0.00054009
2022-04-04,ILMN,0.00053763
2022-04-04,TSLA,0.0005243
2022-04-04,COST,0.00049084
2022-04-04,SO,0.00048697
2022-04-04,TSM,0.00048098
2022-04-04,BMY,0.00047958
2022-04-04,APH,0.00047108
2022-04-04,UBER,0.00046796
2022-04-04,LCID,0.00045111
2022-04-04,LLY,0.00042755
2022-04-04,GD,0.00042083
2022-04-04,ELV,0.00040973
2022-04-04,BCS,0.0004052
2022-04-04,MA,0.00038205
2022-04-04,MELI,0.00037995
2022-04-04,BSX,0.00037742
2022-04-04,MDLZ,0.00036061
2022-04-04,CAT,0.00035275
2022-04-04,PSA,0.0003519
2022-04-04,BTI,0.00034711
2022-04-04,HDB,0.00034687
2022-04-04,GOOGL,0.00033979
2022-04-04,BAX,0.00033959
2022-04-04,AMX,0.00033659
2022-04-04,MRNA,0.00033564
2022-04-04,SRE,0.00033404
2022-04-04,BX,0.00032422
2022-04-04,EL,0.00032177
2022-04-04,TMUS,0.00032066
2022-04-04,SPG,0.00031392
2022-04-04,NVS,0.00030739
2022-04-04,ORLY,0.00030522
2022-04-04,NVDA,0.00030375
2022-04-04,MNST,0.00029305
2022-04-04,MDT,0.00029203
2022-04-04,AMT,0.00028898
2022-04-04,EMR,0.00027816
2022-04-04,EQNR,0.00027703
2022-04-04,CME,0.00027441
2022-04-04,GM12369,0.00027378
2022-04-04,NTES,0.00025335
2022-04-04,RTX,0.0002482
2022-04-04,CDNS,0.00024173
2022-04-04,TM,0.00023837
2022-04-04,DIS,0.00023322
2022-04-04,F,0.00022184
2022-04-04,RELX,0.0002186
2022-04-04,MU,0.0001995
2022-04-04,TWLO,0.00019552
2022-04-04,PLD85592,0.00018293
2022-04-04,PM,0.00017546
2022-04-04,LMT,0.00017432
2022-04-04,STZ,0.00016707
2022-04-04,DHR,0.00016694
2022-04-04,V92611,0.00016428
2022-04-04,ICE,0.00016395
2022-04-04,HMC,0.00016229
2022-04-04,CPNG,0.00016113
2022-04-04,BABA,0.00015862
2022-04-04,ISRG,0.0001428
2022-04-04,ADI,0.00014183
2022-04-04,AMGN,0.00014048
2022-04-04,TRI89444,0.00013616
2022-04-04,A,0.0001218
2022-04-04,QCOM,0.0001156
2022-04-04,ORCL,0.00010931
2022-04-04,PNC,0.00010881
2022-04-04,APD,0.00010311
2022-04-04,LHX,0.00010302
2022-04-04,JPM,0.00010216
2022-04-04,USB,9.915e-05
2022-04-04,PDD,9.548e-05
2022-04-04,EW,9.112e-05
2022-04-04,TTE,8.928e-05
2022-04-04,EOG,8.819e-05
2022-04-04,MO,8.648e-05
2022-04-04,JNJ,8.026e-05
2022-04-04,XOM,7.789e-05
2022-04-04,ABT,7.163e-05
2022-04-04,AXP,6.858e-05
2022-04-04,NGG,6.722e-05
2022-04-04,SMFG,6.566e-05
2022-04-04,PGR,6.224e-05
2022-04-04,AIG,5.072e-05
2022-04-04,BAC,4.46e-05
2022-04-04,ABB,3.887e-05
2022-04-04,RIO,3.74e-05
2022-04-04,D,3.332e-05
2022-04-04,ZTS,2.721e-05
2022-04-04,CMG,2.157e-05
2022-04-04,ADBE,2.101e-05
2022-04-04,AMAT,2.056e-05
2022-04-04,CSX,8.27e-06
2022-04-04,UNP,6.67e-06
2022-04-04,DASH,5.9e-06
2022-04-04,DG93096,-3.78e-06
2022-04-04,TJX,-6.75e-06
2022-04-04,MET,-1.708e-05
2022-04-04,GS,-2.655e-05
2022-04-04,MCO,-3.204e-05
2022-04-04,SE17023,-3.442e-05
2022-04-04,SNOW,-3.643e-05
2022-04-04,DUK,-3.8e-05
2022-04-04,IDXX,-3.857e-05
2022-04-04,TEL,-4.212e-05
2022-04-04,SHOP,-4.243e-05
2022-04-04,ALGN,-4.426e-05
2022-04-04,COF,-5.118e-05
2022-04-04,DDOG,-5.445e-05
2022-04-04,E,-6.004e-05
2022-04-04,UPS,-6.685e-05
2022-04-04,MS,-6.757e-05
2022-04-04,HUM,-7.595e-05
2022-04-04,REGN,-8.277e-05
2022-04-04,TXN,-8.313e-05
2022-04-04,TGT,-0.00010753
2022-04-04,FI,-0.00010997
2022-04-04,DE,-0.000113
2022-04-04,AON,-0.00012591
2022-04-04,TEAM,-0.00012807
2022-04-04,PANW,-0.00012825
2022-04-04,NVO,-0.00013433
2022-04-04,RBLX,-0.00015469
2022-04-04,KO,-0.00015823
2022-04-04,MSCI,-0.000163
2022-04-04,CVS,-0.0001671
2022-04-04,SYK,-0.00017099
2022-04-04,VOD,-0.00017311
2022-04-04,FIS,-0.00017696
2022-04-04,AAPL,-0.00017846
2022-04-04,MUFG,-0.00018253
2022-04-04,KLAC,-0.0001861
2022-04-04,SHW,-0.00018804
2022-04-04,LOW,-0.00018932
2022-04-04,SNY,-0.00019548
2022-04-04,SQ,-0.00019594
2022-04-04,PXD,-0.00020635
2022-04-04,PG,-0.00021498
2022-04-04,SNAP,-0.00023047
2022-04-04,CMCSA,-0.00024178
2022-04-04,UL,-0.00024941
2022-04-04,AZN,-0.00025739
2022-04-04,SPOT17782,-0.00026398
2022-04-04,META,-0.00027933
2022-04-04,PYPL,-0.0002836
2022-04-04,NEE,-0.00028871
2022-04-04,T66093,-0.00028914
2022-04-04,ZM,-0.00029004
2022-04-04,CCI,-0.00031099
2022-04-04,AVGO,-0.00031149
2022-04-04,CB79057,-0.00031916
2022-04-04,ECL,-0.00032905
2022-04-04,TMO,-0.00032956
2022-04-04,HSBC,-0.00033225
2022-04-04,VALE,-0.00033532
2022-04-04,DEO,-0.00033712
2022-04-04,PEP,-0.00034539
2022-04-04,ADP,-0.00035271
2022-04-04,MMM,-0.00036681
2022-04-04,NEM,-0.00038096
2022-04-04,ALC,-0.00038273
2022-04-04,CL,-0.00038281
2022-04-04,GILD,-0.00039388
2022-04-04,AMD,-0.00039394
2022-04-04,SCCO,-0.00039491
2022-04-04,SBUX,-0.00039696
2022-04-04,INFY,-0.0004066
2022-04-04,LIN,-0.00040851
2022-04-04,TROW,-0.0004113
2022-04-04,NOC,-0.00041722
2022-04-04,INTC,-0.00041816
2022-04-04,C,-0.00042415
2022-04-04,LFC,-0.00042631
2022-04-04,TAK,-0.00043094
2022-04-04,BA,-0.00044319
2022-04-04,BHP,-0.00044552
2022-04-04,IQV,-0.00044643
2022-04-04,MAR,-0.00044761
2022-04-04,BKNG,-0.00045443
2022-04-04,VZ,-0.00046043
2022-04-04,SNPS,-0.00048866
2022-04-04,LRCX,-0.00048891
2022-04-04,LULU,-0.00049455
2022-04-04,HON,-0.00049708
2022-04-04,KMB,-0.00050811
2022-04-04,BK,-0.00053162
2022-04-04,ING,-0.00053824
2022-04-04,GSK,-0.00054118
2022-04-04,SPGI,-0.00054576
2022-04-04,KDP,-0.00056182
2022-04-04,SAP,-0.00058061
2022-04-04,DLR,-0.0005855
2022-04-04,JCI45356,-0.00058878
2022-04-04,FTNT,-0.00059329
2022-04-04,AEP,-0.00060651
2022-04-04,ASML,-0.00061423
2022-04-04,VMW,-0.00062062
2022-04-04,MRK,-0.00063198
2022-04-04,MCD,-0.00064555
2022-04-04,NIO,-0.00064968
2022-04-04,MMC,-0.0006579
2022-04-04,AMZN,-0.00066335
2022-04-04,PBR,-0.00066783
2022-04-04,COIN,-0.00067023
2022-04-04,ITW,-0.00067498
2022-04-04,WFC,-0.00070237
2022-04-04,NSC,-0.00070766
2022-04-04,GE,-0.00071882
2022-04-04,MRVL,-0.00072532
2022-04-04,INTU,-0.0007511
2022-04-04,IBN,-0.00079094
2022-04-04,BN,-0.00079714
2022-04-04,SAN,-0.00080743
2022-04-04,BLK,-0.00085118
2022-04-04,ACN,-0.00086415
2022-04-04,KHC,-0.00086657
2022-04-04,ROP,-0.0008695
2022-04-04,ABNB,-0.00088005
2022-04-04,CRWD,-0.00089783
2022-04-04,UNH,-0.00091777
2022-04-04,WM,-0.00092305
2022-04-04,MSFT,-0.00092597
2022-04-04,VRTX,-0.00093209
2022-04-04,SHEL,-0.00095732
2022-04-04,PUK,-0.00096408
2022-04-04,TT12431,-0.00100273
2022-04-04,IBM,-0.00107259
2022-04-04,TFC,-0.00109278
2022-04-04,BNTX,-0.00119064
2022-04-04,SNP,-0.00121092
2022-04-04,PAYX,-0.00185141
2022-04-05,LCID,0.00124238
2022-04-05,CVS,0.00123665
2022-04-05,DELL18267,0.00119679
2022-04-05,FDX,0.00119567
2022-04-05,SCHW,0.00117932
2022-04-05,AMX,0.00116668
2022-04-05,QCOM,0.00113842
2022-04-05,MRVL,0.00110077
2022-04-05,BTI,0.00109258
2022-04-05,TAK,0.00106701
2022-04-05,BIDU,0.00105954
2022-04-05,MCHP,0.00105564
2022-04-05,STM,0.00100289
2022-04-05,F,0.00099306
2022-04-05,AMAT,0.0009838
2022-04-05,MRK,0.00091044
2022-04-05,NKE,0.0008808
2022-04-05,SPG,0.00087397
2022-04-05,ABEV,0.00086975
2022-04-05,SRE,0.00086201
2022-04-05,NOW,0.00085118
2022-04-05,UNP,0.00079216
2022-04-05,AIG,0.00076669
2022-04-05,CHTR,0.00075964
2022-04-05,CSX,0.00074155
2022-04-05,BKNG,0.0007412
2022-04-05,GM12369,0.00069814
2022-04-05,DOW18428,0.00064196
2022-04-05,MDT,0.00064078
2022-04-05,BCS,0.00062935
